,image,bg_type,pred_cls,pred_lbl,f_S,f_0,delta_f,f_G,f_B,f_T,f_N,method,aucI_pred,aucD_pred,aucI_r,aucD_r,aucI_adj,aucD_adj,aucI_adj_r,aucD_adj_r,aucI_clip,aucI_clipr,aucD_clip,aucD_clipr,threshold,best_point,max_IoU,au_IoU,time_load,time_exp,time_aucI,time_aucD,time_auc_IoU,time_total
1427,ILSVRC2012_val_00017635,gray,301,ladybug,9.669454574584961,0.8381963968276978,8.831258177757263,7.12725305557251,8.331164360046387,8.831257820129395,50144,ShapGradE,7.375686194886673,6.9324769121238345,0.8351795776845988,0.7849931505201947,7.378871487692352,6.9324769121238345,0.8355402613273774,0.7849931505201947,7.375530102011056,0.8351619024726499,6.9324769121238345,0.7849931505201947,0.0001663071803366062,0.2862125318877551,0.04498023203059174,0.03829658420502087,0.10751771926879883,0.4801061153411865,1.341355800628662,1.3174786567687988,0.08609795570373535,3.3325562477111816
1428,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567656517029,23,BPT-100,7.673337214954234,3.9862784428987643,0.9940112376934849,0.5163862251591089,7.182191826255841,3.9862784544927803,0.9303878092727319,0.5163862266083609,7.427764626956373,0.9621995402623577,3.986278448695772,0.5163862258837348,0.0006479591874668613,0.06720344387755102,0.7260677466863034,0.16072729193436214,0.10245132446289062,1.4553396701812744,0.2875831127166748,0.32163119316101074,0.08011722564697266,2.2471225261688232
1429,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567656517029,69,BPT-500,7.306171432555634,2.9840560544683714,0.9464482498196031,0.38655740162328,7.2478514908033675,2.9840560544683714,0.9388934292756876,0.38655740162328,7.27701147790162,0.942670842731248,2.9840560544683714,0.38655740162328,0.0006161705066154584,0.0577766262755102,0.6999053329125907,0.1563126153325735,0.10245132446289062,6.442461967468262,0.607802152633667,0.6757581233978271,0.07417941093444824,7.902652978897095
1430,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567656517028,108,BPT-1000,7.113737303811144,2.7159009719628626,0.9215201497961749,0.3518203389097352,7.090808199661574,2.715900974248404,0.9185498914460423,0.3518203391954279,7.10227275110439,0.9200350216409305,2.7159009731056334,0.35182033905258153,0.0006143649476407227,0.05897241709183673,0.6386883273164862,0.1513920818598152,0.10245132446289062,11.648027420043945,0.7861025333404541,0.7863340377807617,0.0729682445526123,13.395883560180664
1431,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567775726318,31,Partition-100,6.170591400594128,3.50008603626368,0.7993441620670562,0.45340439828578377,6.170591400594128,3.499011290012574,0.7993441620670562,0.4532651748741045,6.170591400594128,0.7993441620670562,3.499548663138127,0.45333478764431284,0.00020524292838803383,0.125,0.39401654996817315,0.135873713058735,0.10245132446289062,1.9810802936553955,0.3615994453430176,0.3556671142578125,0.07746052742004395,2.87825870513916
1432,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567775726319,107,Partition-500,6.202953040637837,3.3493156995700324,0.8035363212574691,0.43387347734764903,6.189352788525273,3.348787074338417,0.801774532317982,0.43380499868926936,6.196152914581555,0.8026554271583539,3.3455272435153622,0.43338271719269933,0.0003057234124421492,0.06265943877551021,0.6132913205385276,0.15172576431983667,0.10245132446289062,6.696716785430908,0.7827410697937012,0.81443190574646,0.07581424713134766,8.472155332565308
1433,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567775726319,186,Partition-1000,6.3568804078516825,3.3413570325474775,0.8234762118717093,0.432842502719203,6.32256720465494,3.3340782729828056,0.8190312490101228,0.43189960457980026,6.3397238192918275,0.8212537316288275,3.3255648888001343,0.430796771483705,0.0003940159793734901,0.06493144132653061,0.6149522203485104,0.15315689258450138,0.10245132446289062,12.611774682998657,1.0396597385406494,1.037726879119873,0.07101821899414062,14.862630844116211
1434,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719568252563477,29,LIME-100,7.5047863149369265,4.6240453752261415,0.9721770011285337,0.5990031394039574,7.183305710810712,4.529273028955891,0.9305321199935862,0.5867262406218843,7.344046022058751,0.9513545687220116,4.576659212758462,0.5928646922747043,0.0013949845215399277,0.05913185586734694,0.36102794411177647,0.10995785575695664,0.10245132446289062,15.450325965881348,0.34923243522644043,0.3522307872772217,0.07540678977966309,16.329647302627563
1435,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719568729400635,100,LIME-500,7.784202061793104,5.206576742879256,1.0083727760814196,0.674464802963336,7.03235320802968,5.202527476085007,0.9109775857122057,0.673940257662141,7.40827773172142,0.959675198719642,5.203989628854454,0.6741296655488943,0.0068027651444638165,0.02893813775510204,0.5778934721665999,0.12280906389379175,0.10245132446289062,10.956739902496338,0.7306802272796631,0.7380154132843018,0.0770108699798584,12.604897737503052
1436,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.7195539474487305,200,LIME-1000,7.43119802233307,5.249167679003631,0.9626443200843882,0.679982080950808,7.14140511010013,5.249167679003631,0.9251042755842754,0.679982080950808,7.286301644362163,0.9438743021904031,5.249167679003631,0.679982080950808,0.046683468441024445,0.036451690051020405,0.3394353087185852,0.10867845827963844,0.10245132446289062,16.04762554168701,0.9622488021850586,0.9402830600738525,0.07946419715881348,18.132072925567627
