,image,bg_type,pred_cls,pred_lbl,f_S,f_0,delta_f,f_G,f_B,f_T,f_N,method,aucI_pred,aucD_pred,aucI_r,aucD_r,aucI_adj,aucD_adj,aucI_adj_r,aucD_adj_r,aucI_clip,aucI_clipr,aucD_clip,aucD_clipr,threshold,best_point,max_IoU,au_IoU,time_load,time_exp,time_aucI,time_aucD,time_auc_IoU,time_total
4199,ILSVRC2012_val_00047672,gray,579,grand_piano,6.888177871704102,-0.23287498950958252,7.121052861213684,0.0,6.888177871704102,7.1210527420043945,50140,ShapGradE,3.6461441663280376,3.707767450256624,0.5120231930208952,0.5206768662707074,3.6461441663280376,3.707767450256624,0.5120231930208952,0.5206768662707074,3.6461441663280376,0.5120231930208952,3.707767450256624,0.5206768662707074,1.7231627169931226e-08,0.9999402104591837,0.1204233352600004,0.09186733077081438,0.18833327293395996,0.4714789390563965,0.08350253105163574,0.0895533561706543,0.1147761344909668,0.9476442337036133
4200,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,8.194971084594725,7,BPT-100,6.976052101768021,1.0773895299323475,0.977047065491503,0.15089627433516567,6.998067074312772,1.1046783339769144,0.9801304232512069,0.15471827106672692,6.987059588040396,0.978588744371355,0.10213033710867749,0.01430410019131569,0.004965673677603068,0.01612324617346939,0.3549618320610687,0.049344439281182984,0.1546037197113037,0.21172237396240234,0.025887012481689453,0.022244930267333984,0.09634685516357422,0.5108048915863037
4201,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,8.194971084594728,12,BPT-500,7.045679678408695,1.0677324563469168,0.9867989191041822,0.1495437310374228,7.057412586412488,1.0725974266224885,0.9884421985978926,0.15022510537528436,7.051546132410592,0.9876205588510374,0.052391097529278244,0.007337756509588556,0.009316914463635554,0.009127869897959183,0.5766961651917404,0.05465093122781271,0.1546037197113037,0.7761762142181396,0.022994041442871094,0.024860382080078125,0.07951521873474121,1.0581495761871338
4202,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,8.194971084594739,12,BPT-1000,7.058888215790217,1.073164029719251,0.988648870409875,0.15030446237936732,7.074952627465661,1.0767504898177898,0.9908988090951889,0.15080677229143105,7.066920421627939,0.9897738395256409,0.046802777958539744,0.006555071502106693,0.0055252080561978495,0.015166613520408163,0.6217494089834515,0.056385073251515865,0.1546037197113037,0.5921268463134766,0.01869678497314453,0.020895957946777344,0.07802295684814453,0.8643462657928467
4203,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,8.194971084594728,5,AA-100,6.959991212934256,1.0754939215257764,0.9747976223006845,0.1506307809613645,6.9764761589467525,1.0888042263686657,0.9771064594388008,0.15249498654156923,6.968233685940504,0.9759520408697426,0.10685545019805431,0.014965886948630214,0.0035005703319229585,0.022799744897959183,0.2923416789396171,0.04708632107309876,0.1546037197113037,0.01155710220336914,0.025098800659179688,0.024837732315063477,0.09317183494567871,0.3092691898345947
4204,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,8.194971084594725,8,AA-500,6.990188747644424,1.092337119858712,0.979027007240802,0.15298979345243424,7.006673693656921,1.0946580888703465,0.9813358443789184,0.1533148621674627,6.998431220650673,0.9801814258098602,0.0930614061653614,0.013033929979428649,0.0045960019005622825,0.023417570153061226,0.3288690476190476,0.048790313818953046,0.1546037197113037,0.07007241249084473,0.02194046974182129,0.020657777786254883,0.07788443565368652,0.34515881538391113
4205,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,8.194971084594721,9,AA-1000,7.007436011219397,1.097508646082133,0.9814426118100528,0.1537141032749787,7.019799721427262,1.1061159130185843,0.9831742397509515,0.15491961385123432,7.0136178666725755,0.9823084258241579,0.0919268261641264,0.012875023647211492,0.004450740138629924,0.020308514030612245,0.33497133497133497,0.049802901059904446,0.1546037197113037,0.11796760559082031,0.020927906036376953,0.02155590057373047,0.07917594909667969,0.39423108100891113
4206,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,7.13993501663208,35,LIME-100,6.72837347068767,1.220377938208949,0.9423578640574362,0.17092284647990216,6.78497739245507,1.2564536674988775,0.9502856568837235,0.17597551535629694,6.75667543157137,0.9463217604705798,0.30648901567281206,0.042926026877652554,0.001566852257782884,0.05287388392857143,0.12668277528477737,0.03799612466923866,0.1546037197113037,12.328784465789795,0.02396416664123535,0.02609848976135254,0.08634781837463379,12.61979866027832
4207,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,7.1399335861206055,100,LIME-500,6.840544721130662,1.2232457683926525,0.9580682668367482,0.1713245058852742,6.857576363705745,1.225152411883012,0.9604536729142525,0.1715915451324913,6.849060542418203,0.9592609698153624,0.2393921182053734,0.0335286150630611,0.0002699634713227937,0.06068638392857143,0.18855656697009102,0.04185647603182913,0.1546037197113037,5.562494993209839,0.03322291374206543,0.03214001655578613,0.0735025405883789,5.855964183807373
4208,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,7.139934062957764,200,LIME-1000,6.8734244328438825,1.1702598877523178,0.9626733137604844,0.16390344584549302,6.896121781164949,1.1727886195413348,0.9658522433325131,0.16425761310737083,6.882696220937553,0.9639718954553691,0.17744131094053836,0.02485195169467668,0.0007827417919355163,0.04551977040816327,0.2308673469387755,0.04241535797013335,0.1546037197113037,9.016252517700195,0.04161238670349121,0.05298423767089844,0.06389498710632324,9.329347848892212
4209,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,7.139934539794922,50157,LRP,3.616109802656717,3.560728179718538,0.5064625989731324,0.49870600060628495,3.616261494792618,3.560853472555636,0.5064838446913348,0.49872354856148465,3.315084310557351,0.46430177970231007,3.315903916516654,0.4644165733196279,7.799937823974677e-09,0.6425183354591837,0.015832766404848785,0.008905454407007036,0.1546037197113037,0.2699861526489258,0.04898214340209961,0.05916714668273926,0.07537031173706055,0.6081094741821289
4210,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,7.139934539794922,37511,GradCAM,4.039240569536744,2.5211689266428476,0.5657251553570767,0.3531081304991227,4.041931330777551,2.5218391230030526,0.5661020161719442,0.35320199641996536,4.027071853641097,0.5640208378404632,2.2970249059298844,0.3217151229876862,0.0002952431150347176,0.02459343112244898,0.08913813459268005,0.0195811479794827,0.1546037197113037,0.14023756980895996,0.03888440132141113,0.037593841552734375,0.06589841842651367,0.43721795082092285
4211,ILSVRC2012_val_00004286,gray,606,iron,8.194971084594727,1.0550366640090942,7.139934420585632,0.0,8.194971084594727,7.139934539794922,50138,ShapGradE,3.6301354700277737,2.742431775198735,0.5084269984227849,0.38409761005172793,3.6306141110716807,2.7425604486381814,0.5084940351923567,0.3841156320877415,3.5748921991290277,0.5006897744973017,2.6541793950006585,0.3717372196881708,0.0002224482364043812,0.20069355867346939,0.015400703488924803,0.013735010856079827,0.1546037197113037,0.33806848526000977,0.07000398635864258,0.06566143035888672,0.07750558853149414,0.7058432102203369
4212,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,4.621968269348144,7,BPT-100,3.295289344900307,1.0503405224299058,0.9238442377616741,0.2944661166114443,3.3229915819948124,1.0516359500660637,0.9316106432216118,0.2948292870492062,3.302953118570054,0.9259927997651287,0.14030815999745874,0.03933581333531411,0.0004891398700400377,0.08334661989795919,0.3968253968253968,0.1414644576661839,0.10939264297485352,0.14256978034973145,0.026818513870239258,0.03118133544921875,0.1321098804473877,0.44207215309143066
4213,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,4.621968269348141,11,BPT-500,3.4063749453171672,1.0568805638467893,0.954987421151303,0.2962996284679358,3.4070821642276967,1.0578716882689836,0.955185692276264,0.2965774955833806,3.4002510031153053,0.9532705558147947,0.0881734249866283,0.024719684173315014,0.0007357737000602244,0.08260921556122448,0.5749006777284412,0.1617092317546274,0.10939264297485352,0.24410367012023926,0.026602745056152344,0.028150558471679688,0.08543848991394043,0.49368810653686523
4214,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,4.621968269348142,13,BPT-1000,3.429223876065166,1.0631970978551069,0.9613931872656245,0.29807048758054727,3.433480190059731,1.0674339237561146,0.9625864575619392,0.2992582966609768,3.425290282920231,0.9602903926501387,0.08111304878043399,0.02274028631224185,0.0007774989809748662,0.05865353954081633,0.7200994097545822,0.16837717690623405,0.10939264297485352,0.3858921527862549,0.027761459350585938,0.0312962532043457,0.09760069847106934,0.6519432067871094
4215,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,4.621968269348146,6,AA-100,3.216737085953355,0.9392240215092897,0.9018218875862658,0.2633142622653395,3.2381481770426035,0.954796364530921,0.9078245512209833,0.26768001657910645,3.2216632291674614,0.9032029467634857,0.1307565663009882,0.03665799414739013,0.0006848980518214421,0.06248007015306122,0.436919989967394,0.13734795662767169,0.10939264297485352,0.017621278762817383,0.02346491813659668,0.02745366096496582,0.09312582015991211,0.2710583209991455
